-0.93668807	3255
-0.76436460	3270
-0.62441027	3285
-0.58163363	3300
-0.60775697	3315
-0.63124573	3330
-0.63038695	3345
-0.64578754	3360
-0.70875901	3375
-0.79435986	3390
-0.86247331	3405
-0.91933084	3420
-1.0024233	3435
-1.1072017	3450
-1.1685817	3465
-1.1385416	3480
-1.0571237	3495
-1.0112524	3510
-1.0315499	3525
-1.0679955	3540
-1.0718807	3555
-1.0591291	3570
-1.0671054	3585
-1.0838094	3600
-1.0660421	3615
-1.0165297	3630
-0.99362493	3645
-1.0331978	3660
-1.1010196	3675
-1.1464795	3690
-1.1731291	3705
-1.2220315	3720
-1.3021531	3735
-1.3757317	3750
-1.4101949	3765
-1.4079466	3780
-1.3759619	3795
-1.3001574	3810
-1.1730652	3825
-1.0249875	3840
-0.89871567	3855
-0.80144536	3870
-0.70760429	3885
-0.60789669	3900
-0.53088331	3915
-0.50968516	3930
-0.54692531	3945
-0.62181306	3960
-0.71379232	3975
-0.80380696	3990
-0.86552280	4005
-0.87743926	4020
-0.84333110	4035
-0.78495061	4050
-0.71286792	4065
-0.61870861	4080
-0.49990582	4095
-0.37723973	4110
-0.27772045	4125
-0.20908378	4140
-0.16137721	4155
-0.12673308	4170
-0.10555104	4185
-0.096628450	4200
-0.093539074	4215
-0.090797327	4230
-0.082903452	4245
-0.057279490	4260
-0.0028993189	4275
0.065461062	4290
0.10188809	4305
0.064296253	4320
-0.040186897	4335
-0.14989635	4350
-0.19485699	4365
-0.15351589	4380
-0.068728410	4395
-0.0091511738	4410
-0.010206034	4425
-0.046787918	4440
-0.061534382	4455
-0.020372383	4470
0.058323178	4485
0.12477931	4500
